id	label	model
140689	Profane	distilbert-base-multilingual-cased
828319	None	distilbert-base-multilingual-cased
441784	Abusive	distilbert-base-multilingual-cased
584069	None	distilbert-base-multilingual-cased
595722	None	distilbert-base-multilingual-cased
587975	Abusive	distilbert-base-multilingual-cased
737847	Abusive	distilbert-base-multilingual-cased
355260	Sexism	distilbert-base-multilingual-cased
208807	None	distilbert-base-multilingual-cased
698527	Sexism	distilbert-base-multilingual-cased
342704	None	distilbert-base-multilingual-cased
281083	None	distilbert-base-multilingual-cased
594110	Abusive	distilbert-base-multilingual-cased
208175	Political Hate	distilbert-base-multilingual-cased
536181	None	distilbert-base-multilingual-cased
562508	None	distilbert-base-multilingual-cased
844368	Political Hate	distilbert-base-multilingual-cased
355570	Abusive	distilbert-base-multilingual-cased
576652	Abusive	distilbert-base-multilingual-cased
230254	Political Hate	distilbert-base-multilingual-cased
396913	None	distilbert-base-multilingual-cased
160607	None	distilbert-base-multilingual-cased
775615	None	distilbert-base-multilingual-cased
634523	Political Hate	distilbert-base-multilingual-cased
313291	Abusive	distilbert-base-multilingual-cased
631046	Abusive	distilbert-base-multilingual-cased
550426	Political Hate	distilbert-base-multilingual-cased
807498	None	distilbert-base-multilingual-cased
388081	None	distilbert-base-multilingual-cased
532701	None	distilbert-base-multilingual-cased
506934	None	distilbert-base-multilingual-cased
322440	None	distilbert-base-multilingual-cased
507780	None	distilbert-base-multilingual-cased
133106	Political Hate	distilbert-base-multilingual-cased
584019	Political Hate	distilbert-base-multilingual-cased
474793	None	distilbert-base-multilingual-cased
890928	None	distilbert-base-multilingual-cased
888703	None	distilbert-base-multilingual-cased
391227	Religious Hate	distilbert-base-multilingual-cased
511127	None	distilbert-base-multilingual-cased
507374	Sexism	distilbert-base-multilingual-cased
680347	None	distilbert-base-multilingual-cased
63627	None	distilbert-base-multilingual-cased
903197	Abusive	distilbert-base-multilingual-cased
938868	None	distilbert-base-multilingual-cased
675732	None	distilbert-base-multilingual-cased
482546	None	distilbert-base-multilingual-cased
675440	None	distilbert-base-multilingual-cased
115168	Abusive	distilbert-base-multilingual-cased
352533	Political Hate	distilbert-base-multilingual-cased
630861	Abusive	distilbert-base-multilingual-cased
768879	Abusive	distilbert-base-multilingual-cased
882539	None	distilbert-base-multilingual-cased
558518	Abusive	distilbert-base-multilingual-cased
937312	None	distilbert-base-multilingual-cased
422059	None	distilbert-base-multilingual-cased
416662	None	distilbert-base-multilingual-cased
632696	Political Hate	distilbert-base-multilingual-cased
203962	None	distilbert-base-multilingual-cased
857709	None	distilbert-base-multilingual-cased
793617	None	distilbert-base-multilingual-cased
486353	None	distilbert-base-multilingual-cased
635854	None	distilbert-base-multilingual-cased
84223	None	distilbert-base-multilingual-cased
150930	None	distilbert-base-multilingual-cased
156149	None	distilbert-base-multilingual-cased
772243	Abusive	distilbert-base-multilingual-cased
644418	None	distilbert-base-multilingual-cased
723392	Political Hate	distilbert-base-multilingual-cased
717266	None	distilbert-base-multilingual-cased
75367	Religious Hate	distilbert-base-multilingual-cased
398304	None	distilbert-base-multilingual-cased
350619	None	distilbert-base-multilingual-cased
633361	None	distilbert-base-multilingual-cased
545400	None	distilbert-base-multilingual-cased
184710	Religious Hate	distilbert-base-multilingual-cased
126450	None	distilbert-base-multilingual-cased
157874	Abusive	distilbert-base-multilingual-cased
268695	None	distilbert-base-multilingual-cased
443262	Profane	distilbert-base-multilingual-cased
405050	Abusive	distilbert-base-multilingual-cased
475199	None	distilbert-base-multilingual-cased
909906	None	distilbert-base-multilingual-cased
619424	Profane	distilbert-base-multilingual-cased
338317	None	distilbert-base-multilingual-cased
208842	Abusive	distilbert-base-multilingual-cased
297713	Political Hate	distilbert-base-multilingual-cased
198549	Political Hate	distilbert-base-multilingual-cased
240451	None	distilbert-base-multilingual-cased
432313	None	distilbert-base-multilingual-cased
556009	Sexism	distilbert-base-multilingual-cased
291078	None	distilbert-base-multilingual-cased
647866	None	distilbert-base-multilingual-cased
885374	None	distilbert-base-multilingual-cased
149363	None	distilbert-base-multilingual-cased
169573	None	distilbert-base-multilingual-cased
456507	Abusive	distilbert-base-multilingual-cased
589233	None	distilbert-base-multilingual-cased
112377	None	distilbert-base-multilingual-cased
831724	Political Hate	distilbert-base-multilingual-cased
5407	Sexism	distilbert-base-multilingual-cased
15943	Political Hate	distilbert-base-multilingual-cased
741246	None	distilbert-base-multilingual-cased
61405	None	distilbert-base-multilingual-cased
915869	None	distilbert-base-multilingual-cased
511267	None	distilbert-base-multilingual-cased
1471	None	distilbert-base-multilingual-cased
367605	Religious Hate	distilbert-base-multilingual-cased
174842	Abusive	distilbert-base-multilingual-cased
137391	Abusive	distilbert-base-multilingual-cased
840729	None	distilbert-base-multilingual-cased
416127	Profane	distilbert-base-multilingual-cased
330333	Political Hate	distilbert-base-multilingual-cased
670421	None	distilbert-base-multilingual-cased
242499	Political Hate	distilbert-base-multilingual-cased
144117	None	distilbert-base-multilingual-cased
639424	Abusive	distilbert-base-multilingual-cased
394368	Religious Hate	distilbert-base-multilingual-cased
291259	Abusive	distilbert-base-multilingual-cased
142509	None	distilbert-base-multilingual-cased
226408	Abusive	distilbert-base-multilingual-cased
486351	None	distilbert-base-multilingual-cased
865343	None	distilbert-base-multilingual-cased
490548	Abusive	distilbert-base-multilingual-cased
430804	None	distilbert-base-multilingual-cased
292631	None	distilbert-base-multilingual-cased
399708	None	distilbert-base-multilingual-cased
62074	None	distilbert-base-multilingual-cased
277817	None	distilbert-base-multilingual-cased
451449	None	distilbert-base-multilingual-cased
937837	None	distilbert-base-multilingual-cased
69996	Political Hate	distilbert-base-multilingual-cased
472779	None	distilbert-base-multilingual-cased
593869	Political Hate	distilbert-base-multilingual-cased
113374	None	distilbert-base-multilingual-cased
295098	None	distilbert-base-multilingual-cased
688164	Abusive	distilbert-base-multilingual-cased
754307	Religious Hate	distilbert-base-multilingual-cased
185344	Abusive	distilbert-base-multilingual-cased
206819	None	distilbert-base-multilingual-cased
776128	Religious Hate	distilbert-base-multilingual-cased
438265	None	distilbert-base-multilingual-cased
586064	None	distilbert-base-multilingual-cased
588534	Political Hate	distilbert-base-multilingual-cased
863686	None	distilbert-base-multilingual-cased
694501	None	distilbert-base-multilingual-cased
97900	None	distilbert-base-multilingual-cased
166900	None	distilbert-base-multilingual-cased
109971	None	distilbert-base-multilingual-cased
497464	None	distilbert-base-multilingual-cased
376477	None	distilbert-base-multilingual-cased
65718	None	distilbert-base-multilingual-cased
784043	Political Hate	distilbert-base-multilingual-cased
702897	None	distilbert-base-multilingual-cased
352371	None	distilbert-base-multilingual-cased
52223	Political Hate	distilbert-base-multilingual-cased
131128	Abusive	distilbert-base-multilingual-cased
13831	Abusive	distilbert-base-multilingual-cased
148597	None	distilbert-base-multilingual-cased
60602	Abusive	distilbert-base-multilingual-cased
752509	Abusive	distilbert-base-multilingual-cased
730085	None	distilbert-base-multilingual-cased
625048	Abusive	distilbert-base-multilingual-cased
541629	Abusive	distilbert-base-multilingual-cased
895206	Abusive	distilbert-base-multilingual-cased
725993	Political Hate	distilbert-base-multilingual-cased
296053	None	distilbert-base-multilingual-cased
240086	None	distilbert-base-multilingual-cased
106374	Political Hate	distilbert-base-multilingual-cased
2358	None	distilbert-base-multilingual-cased
655996	None	distilbert-base-multilingual-cased
2640	Political Hate	distilbert-base-multilingual-cased
583695	Abusive	distilbert-base-multilingual-cased
740126	Abusive	distilbert-base-multilingual-cased
116038	None	distilbert-base-multilingual-cased
839438	Sexism	distilbert-base-multilingual-cased
216777	None	distilbert-base-multilingual-cased
717153	None	distilbert-base-multilingual-cased
628314	Profane	distilbert-base-multilingual-cased
49560	None	distilbert-base-multilingual-cased
484546	None	distilbert-base-multilingual-cased
411292	Abusive	distilbert-base-multilingual-cased
739397	None	distilbert-base-multilingual-cased
33049	None	distilbert-base-multilingual-cased
234943	None	distilbert-base-multilingual-cased
85567	None	distilbert-base-multilingual-cased
898840	None	distilbert-base-multilingual-cased
110149	Religious Hate	distilbert-base-multilingual-cased
928802	Profane	distilbert-base-multilingual-cased
65232	None	distilbert-base-multilingual-cased
609733	None	distilbert-base-multilingual-cased
607110	None	distilbert-base-multilingual-cased
656146	None	distilbert-base-multilingual-cased
122819	None	distilbert-base-multilingual-cased
924773	None	distilbert-base-multilingual-cased
855239	None	distilbert-base-multilingual-cased
455140	Political Hate	distilbert-base-multilingual-cased
172685	Political Hate	distilbert-base-multilingual-cased
705941	None	distilbert-base-multilingual-cased
317297	Abusive	distilbert-base-multilingual-cased
637876	Political Hate	distilbert-base-multilingual-cased
198449	None	distilbert-base-multilingual-cased
822721	Abusive	distilbert-base-multilingual-cased
347419	Abusive	distilbert-base-multilingual-cased
503146	None	distilbert-base-multilingual-cased
601962	Profane	distilbert-base-multilingual-cased
847061	Profane	distilbert-base-multilingual-cased
449847	None	distilbert-base-multilingual-cased
266272	None	distilbert-base-multilingual-cased
579593	Abusive	distilbert-base-multilingual-cased
696370	None	distilbert-base-multilingual-cased
282600	None	distilbert-base-multilingual-cased
901656	None	distilbert-base-multilingual-cased
348015	None	distilbert-base-multilingual-cased
436616	None	distilbert-base-multilingual-cased
257730	Political Hate	distilbert-base-multilingual-cased
662170	None	distilbert-base-multilingual-cased
385756	Abusive	distilbert-base-multilingual-cased
359726	None	distilbert-base-multilingual-cased
660956	None	distilbert-base-multilingual-cased
767839	None	distilbert-base-multilingual-cased
104694	None	distilbert-base-multilingual-cased
939708	Abusive	distilbert-base-multilingual-cased
918343	None	distilbert-base-multilingual-cased
169088	None	distilbert-base-multilingual-cased
559219	Political Hate	distilbert-base-multilingual-cased
313940	Profane	distilbert-base-multilingual-cased
156518	None	distilbert-base-multilingual-cased
475465	None	distilbert-base-multilingual-cased
796521	None	distilbert-base-multilingual-cased
340667	None	distilbert-base-multilingual-cased
871730	None	distilbert-base-multilingual-cased
526989	Abusive	distilbert-base-multilingual-cased
2000	Profane	distilbert-base-multilingual-cased
770360	None	distilbert-base-multilingual-cased
97016	None	distilbert-base-multilingual-cased
759827	None	distilbert-base-multilingual-cased
121027	Abusive	distilbert-base-multilingual-cased
398334	None	distilbert-base-multilingual-cased
88547	Abusive	distilbert-base-multilingual-cased
388063	Abusive	distilbert-base-multilingual-cased
584267	Sexism	distilbert-base-multilingual-cased
199146	None	distilbert-base-multilingual-cased
862801	None	distilbert-base-multilingual-cased
663203	Political Hate	distilbert-base-multilingual-cased
384078	None	distilbert-base-multilingual-cased
674707	None	distilbert-base-multilingual-cased
248801	None	distilbert-base-multilingual-cased
434904	None	distilbert-base-multilingual-cased
892832	None	distilbert-base-multilingual-cased
849635	None	distilbert-base-multilingual-cased
357655	Sexism	distilbert-base-multilingual-cased
38822	Abusive	distilbert-base-multilingual-cased
15868	None	distilbert-base-multilingual-cased
92875	Political Hate	distilbert-base-multilingual-cased
881948	None	distilbert-base-multilingual-cased
930602	None	distilbert-base-multilingual-cased
297212	None	distilbert-base-multilingual-cased
720687	None	distilbert-base-multilingual-cased
129760	None	distilbert-base-multilingual-cased
195054	Sexism	distilbert-base-multilingual-cased
109394	None	distilbert-base-multilingual-cased
869427	None	distilbert-base-multilingual-cased
916439	Profane	distilbert-base-multilingual-cased
137360	None	distilbert-base-multilingual-cased
617422	None	distilbert-base-multilingual-cased
78119	Abusive	distilbert-base-multilingual-cased
723502	None	distilbert-base-multilingual-cased
478562	None	distilbert-base-multilingual-cased
65211	Political Hate	distilbert-base-multilingual-cased
509559	Abusive	distilbert-base-multilingual-cased
326033	Profane	distilbert-base-multilingual-cased
863542	Political Hate	distilbert-base-multilingual-cased
700913	Political Hate	distilbert-base-multilingual-cased
674516	Abusive	distilbert-base-multilingual-cased
559600	Abusive	distilbert-base-multilingual-cased
503290	Abusive	distilbert-base-multilingual-cased
896878	None	distilbert-base-multilingual-cased
134107	None	distilbert-base-multilingual-cased
249718	None	distilbert-base-multilingual-cased
163349	None	distilbert-base-multilingual-cased
401513	None	distilbert-base-multilingual-cased
650595	Abusive	distilbert-base-multilingual-cased
752284	None	distilbert-base-multilingual-cased
865890	None	distilbert-base-multilingual-cased
186435	None	distilbert-base-multilingual-cased
373339	None	distilbert-base-multilingual-cased
286709	None	distilbert-base-multilingual-cased
643016	None	distilbert-base-multilingual-cased
27134	None	distilbert-base-multilingual-cased
593062	None	distilbert-base-multilingual-cased
676443	None	distilbert-base-multilingual-cased
614707	None	distilbert-base-multilingual-cased
61510	Abusive	distilbert-base-multilingual-cased
153559	None	distilbert-base-multilingual-cased
433441	None	distilbert-base-multilingual-cased
216305	Political Hate	distilbert-base-multilingual-cased
910124	None	distilbert-base-multilingual-cased
620809	Political Hate	distilbert-base-multilingual-cased
932421	None	distilbert-base-multilingual-cased
425270	Profane	distilbert-base-multilingual-cased
273781	Abusive	distilbert-base-multilingual-cased
187613	Political Hate	distilbert-base-multilingual-cased
124364	None	distilbert-base-multilingual-cased
877298	Abusive	distilbert-base-multilingual-cased
605600	Abusive	distilbert-base-multilingual-cased
349142	Sexism	distilbert-base-multilingual-cased
780477	None	distilbert-base-multilingual-cased
850714	Abusive	distilbert-base-multilingual-cased
182549	Political Hate	distilbert-base-multilingual-cased
591436	None	distilbert-base-multilingual-cased
532973	Religious Hate	distilbert-base-multilingual-cased
254837	Abusive	distilbert-base-multilingual-cased
570134	None	distilbert-base-multilingual-cased
600873	None	distilbert-base-multilingual-cased
897692	Abusive	distilbert-base-multilingual-cased
145602	None	distilbert-base-multilingual-cased
674074	Political Hate	distilbert-base-multilingual-cased
617154	Abusive	distilbert-base-multilingual-cased
131424	Sexism	distilbert-base-multilingual-cased
863095	None	distilbert-base-multilingual-cased
753046	Abusive	distilbert-base-multilingual-cased
889442	None	distilbert-base-multilingual-cased
290088	None	distilbert-base-multilingual-cased
158006	None	distilbert-base-multilingual-cased
915317	None	distilbert-base-multilingual-cased
928884	Abusive	distilbert-base-multilingual-cased
845497	Political Hate	distilbert-base-multilingual-cased
337012	None	distilbert-base-multilingual-cased
806329	Political Hate	distilbert-base-multilingual-cased
513110	None	distilbert-base-multilingual-cased
313334	None	distilbert-base-multilingual-cased
843096	Profane	distilbert-base-multilingual-cased
406040	None	distilbert-base-multilingual-cased
436473	Abusive	distilbert-base-multilingual-cased
864150	None	distilbert-base-multilingual-cased
307617	Abusive	distilbert-base-multilingual-cased
486690	None	distilbert-base-multilingual-cased
197326	Political Hate	distilbert-base-multilingual-cased
295541	Political Hate	distilbert-base-multilingual-cased
264754	None	distilbert-base-multilingual-cased
214178	None	distilbert-base-multilingual-cased
288143	None	distilbert-base-multilingual-cased
77822	Profane	distilbert-base-multilingual-cased
659471	Abusive	distilbert-base-multilingual-cased
441154	Religious Hate	distilbert-base-multilingual-cased
304049	Political Hate	distilbert-base-multilingual-cased
