id	label	model
416773	Abusive	xlm-roberta-base
313335	Abusive	xlm-roberta-base
329274	Profane	xlm-roberta-base
508798	Abusive	xlm-roberta-base
868978	None	xlm-roberta-base
310124	None	xlm-roberta-base
785154	None	xlm-roberta-base
535201	None	xlm-roberta-base
626322	None	xlm-roberta-base
890167	Profane	xlm-roberta-base
184776	Political Hate	xlm-roberta-base
390461	Abusive	xlm-roberta-base
503090	Abusive	xlm-roberta-base
461035	Abusive	xlm-roberta-base
619709	None	xlm-roberta-base
890283	Abusive	xlm-roberta-base
132888	None	xlm-roberta-base
17079	Abusive	xlm-roberta-base
218300	None	xlm-roberta-base
345231	None	xlm-roberta-base
285893	Abusive	xlm-roberta-base
632928	None	xlm-roberta-base
479465	None	xlm-roberta-base
2602	Profane	xlm-roberta-base
85641	None	xlm-roberta-base
682701	None	xlm-roberta-base
436258	Political Hate	xlm-roberta-base
114639	None	xlm-roberta-base
674071	None	xlm-roberta-base
244282	None	xlm-roberta-base
318350	None	xlm-roberta-base
553375	Political Hate	xlm-roberta-base
135830	Abusive	xlm-roberta-base
260169	Political Hate	xlm-roberta-base
553667	None	xlm-roberta-base
183040	Abusive	xlm-roberta-base
680751	None	xlm-roberta-base
274955	Abusive	xlm-roberta-base
370027	None	xlm-roberta-base
121905	Abusive	xlm-roberta-base
440653	None	xlm-roberta-base
732217	Abusive	xlm-roberta-base
618508	Profane	xlm-roberta-base
90671	None	xlm-roberta-base
322046	None	xlm-roberta-base
843688	Profane	xlm-roberta-base
645379	Profane	xlm-roberta-base
228279	Profane	xlm-roberta-base
26128	Political Hate	xlm-roberta-base
95316	Political Hate	xlm-roberta-base
161304	None	xlm-roberta-base
770118	Abusive	xlm-roberta-base
219678	Political Hate	xlm-roberta-base
783494	None	xlm-roberta-base
422409	None	xlm-roberta-base
38646	None	xlm-roberta-base
231486	Profane	xlm-roberta-base
443053	None	xlm-roberta-base
97738	Political Hate	xlm-roberta-base
493860	None	xlm-roberta-base
67696	Political Hate	xlm-roberta-base
547919	Political Hate	xlm-roberta-base
339308	None	xlm-roberta-base
43011	None	xlm-roberta-base
795119	None	xlm-roberta-base
292726	Political Hate	xlm-roberta-base
180440	Religious Hate	xlm-roberta-base
198740	Abusive	xlm-roberta-base
773993	Abusive	xlm-roberta-base
190166	Abusive	xlm-roberta-base
201671	Political Hate	xlm-roberta-base
857416	Abusive	xlm-roberta-base
926290	None	xlm-roberta-base
19835	None	xlm-roberta-base
359775	Abusive	xlm-roberta-base
625911	Abusive	xlm-roberta-base
324644	None	xlm-roberta-base
561231	Sexism	xlm-roberta-base
486277	Abusive	xlm-roberta-base
699555	Abusive	xlm-roberta-base
796009	None	xlm-roberta-base
442802	None	xlm-roberta-base
345862	None	xlm-roberta-base
577567	Abusive	xlm-roberta-base
917536	Abusive	xlm-roberta-base
465219	None	xlm-roberta-base
202537	None	xlm-roberta-base
810678	Abusive	xlm-roberta-base
471847	Profane	xlm-roberta-base
451450	None	xlm-roberta-base
231023	None	xlm-roberta-base
464828	None	xlm-roberta-base
736021	None	xlm-roberta-base
17036	Religious Hate	xlm-roberta-base
676426	Abusive	xlm-roberta-base
351306	None	xlm-roberta-base
628567	None	xlm-roberta-base
495615	Abusive	xlm-roberta-base
248858	Political Hate	xlm-roberta-base
323407	None	xlm-roberta-base
800267	None	xlm-roberta-base
924086	None	xlm-roberta-base
332310	None	xlm-roberta-base
2399	Abusive	xlm-roberta-base
642008	Political Hate	xlm-roberta-base
579150	None	xlm-roberta-base
532008	Profane	xlm-roberta-base
920515	Profane	xlm-roberta-base
928170	None	xlm-roberta-base
115600	None	xlm-roberta-base
160611	None	xlm-roberta-base
57343	Abusive	xlm-roberta-base
233245	Political Hate	xlm-roberta-base
160063	Profane	xlm-roberta-base
215216	None	xlm-roberta-base
259716	Political Hate	xlm-roberta-base
24649	None	xlm-roberta-base
236647	None	xlm-roberta-base
890600	Abusive	xlm-roberta-base
818229	None	xlm-roberta-base
181400	Political Hate	xlm-roberta-base
184128	None	xlm-roberta-base
732571	None	xlm-roberta-base
803103	Profane	xlm-roberta-base
103559	Abusive	xlm-roberta-base
104069	Abusive	xlm-roberta-base
532685	None	xlm-roberta-base
860196	None	xlm-roberta-base
207034	None	xlm-roberta-base
852222	Abusive	xlm-roberta-base
620269	Abusive	xlm-roberta-base
214987	Political Hate	xlm-roberta-base
390209	Profane	xlm-roberta-base
828144	Religious Hate	xlm-roberta-base
355435	None	xlm-roberta-base
280909	None	xlm-roberta-base
648822	None	xlm-roberta-base
469956	None	xlm-roberta-base
491045	Profane	xlm-roberta-base
853713	None	xlm-roberta-base
759980	None	xlm-roberta-base
569003	Political Hate	xlm-roberta-base
803693	Religious Hate	xlm-roberta-base
481481	None	xlm-roberta-base
853785	Abusive	xlm-roberta-base
451339	Abusive	xlm-roberta-base
434603	Profane	xlm-roberta-base
776243	None	xlm-roberta-base
857738	Abusive	xlm-roberta-base
657731	None	xlm-roberta-base
309549	None	xlm-roberta-base
935003	None	xlm-roberta-base
837370	Abusive	xlm-roberta-base
832799	Political Hate	xlm-roberta-base
333504	Profane	xlm-roberta-base
455676	None	xlm-roberta-base
686341	None	xlm-roberta-base
833132	Profane	xlm-roberta-base
829417	None	xlm-roberta-base
173721	Abusive	xlm-roberta-base
179807	None	xlm-roberta-base
172129	Abusive	xlm-roberta-base
309949	Abusive	xlm-roberta-base
868955	None	xlm-roberta-base
649693	None	xlm-roberta-base
90477	Abusive	xlm-roberta-base
150665	None	xlm-roberta-base
539518	None	xlm-roberta-base
6441	Political Hate	xlm-roberta-base
316408	None	xlm-roberta-base
673952	None	xlm-roberta-base
51761	None	xlm-roberta-base
754177	None	xlm-roberta-base
931338	None	xlm-roberta-base
522610	None	xlm-roberta-base
27947	None	xlm-roberta-base
653841	Abusive	xlm-roberta-base
40916	None	xlm-roberta-base
446133	None	xlm-roberta-base
841967	None	xlm-roberta-base
609657	None	xlm-roberta-base
739084	None	xlm-roberta-base
351764	None	xlm-roberta-base
259184	Abusive	xlm-roberta-base
393117	Religious Hate	xlm-roberta-base
328240	None	xlm-roberta-base
468435	Abusive	xlm-roberta-base
541450	None	xlm-roberta-base
723785	None	xlm-roberta-base
276566	None	xlm-roberta-base
606464	None	xlm-roberta-base
126449	None	xlm-roberta-base
75097	Political Hate	xlm-roberta-base
191972	Profane	xlm-roberta-base
837237	Abusive	xlm-roberta-base
400643	Political Hate	xlm-roberta-base
418393	Abusive	xlm-roberta-base
910685	None	xlm-roberta-base
617275	Profane	xlm-roberta-base
494945	None	xlm-roberta-base
318209	Profane	xlm-roberta-base
696250	None	xlm-roberta-base
360014	None	xlm-roberta-base
578712	Political Hate	xlm-roberta-base
127383	None	xlm-roberta-base
452100	Abusive	xlm-roberta-base
936774	Abusive	xlm-roberta-base
81295	Political Hate	xlm-roberta-base
312562	None	xlm-roberta-base
114169	None	xlm-roberta-base
758394	None	xlm-roberta-base
819133	Political Hate	xlm-roberta-base
427526	None	xlm-roberta-base
200459	Abusive	xlm-roberta-base
716131	None	xlm-roberta-base
416788	Abusive	xlm-roberta-base
444300	Profane	xlm-roberta-base
274190	None	xlm-roberta-base
692604	None	xlm-roberta-base
297287	None	xlm-roberta-base
569220	Political Hate	xlm-roberta-base
464993	Abusive	xlm-roberta-base
219503	Political Hate	xlm-roberta-base
603542	None	xlm-roberta-base
910996	None	xlm-roberta-base
733681	None	xlm-roberta-base
682912	Abusive	xlm-roberta-base
79179	Political Hate	xlm-roberta-base
185878	Political Hate	xlm-roberta-base
429794	Abusive	xlm-roberta-base
37514	Abusive	xlm-roberta-base
677951	Profane	xlm-roberta-base
606638	None	xlm-roberta-base
667790	Political Hate	xlm-roberta-base
404077	None	xlm-roberta-base
664870	Political Hate	xlm-roberta-base
82089	Abusive	xlm-roberta-base
506355	None	xlm-roberta-base
542327	None	xlm-roberta-base
691922	None	xlm-roberta-base
640273	Abusive	xlm-roberta-base
320130	None	xlm-roberta-base
367958	None	xlm-roberta-base
243866	None	xlm-roberta-base
601147	Political Hate	xlm-roberta-base
641554	None	xlm-roberta-base
454838	None	xlm-roberta-base
327255	Profane	xlm-roberta-base
271180	None	xlm-roberta-base
452547	Political Hate	xlm-roberta-base
627679	None	xlm-roberta-base
651348	None	xlm-roberta-base
328461	Abusive	xlm-roberta-base
839448	Political Hate	xlm-roberta-base
623474	Political Hate	xlm-roberta-base
610269	Political Hate	xlm-roberta-base
323389	Abusive	xlm-roberta-base
629010	None	xlm-roberta-base
9257	Political Hate	xlm-roberta-base
17083	Political Hate	xlm-roberta-base
797040	None	xlm-roberta-base
422453	Profane	xlm-roberta-base
514992	None	xlm-roberta-base
107986	None	xlm-roberta-base
887752	Profane	xlm-roberta-base
452552	Abusive	xlm-roberta-base
549245	None	xlm-roberta-base
391592	Abusive	xlm-roberta-base
819745	Abusive	xlm-roberta-base
881262	None	xlm-roberta-base
77103	Profane	xlm-roberta-base
554417	Profane	xlm-roberta-base
556605	Abusive	xlm-roberta-base
145147	Abusive	xlm-roberta-base
693769	None	xlm-roberta-base
330413	None	xlm-roberta-base
181628	Political Hate	xlm-roberta-base
744235	None	xlm-roberta-base
235157	None	xlm-roberta-base
3945	None	xlm-roberta-base
592566	Abusive	xlm-roberta-base
822682	Abusive	xlm-roberta-base
398131	None	xlm-roberta-base
815971	None	xlm-roberta-base
6226	Abusive	xlm-roberta-base
842029	Abusive	xlm-roberta-base
230916	Political Hate	xlm-roberta-base
358091	None	xlm-roberta-base
118655	None	xlm-roberta-base
81123	None	xlm-roberta-base
424563	Profane	xlm-roberta-base
355947	None	xlm-roberta-base
539022	None	xlm-roberta-base
876492	None	xlm-roberta-base
532223	Profane	xlm-roberta-base
267304	Abusive	xlm-roberta-base
361656	None	xlm-roberta-base
175343	Abusive	xlm-roberta-base
499169	Sexism	xlm-roberta-base
425601	None	xlm-roberta-base
336568	Abusive	xlm-roberta-base
244155	None	xlm-roberta-base
25339	Religious Hate	xlm-roberta-base
843785	Abusive	xlm-roberta-base
816856	None	xlm-roberta-base
466827	Abusive	xlm-roberta-base
30825	None	xlm-roberta-base
914046	None	xlm-roberta-base
305092	None	xlm-roberta-base
731052	None	xlm-roberta-base
331086	Sexism	xlm-roberta-base
80707	Abusive	xlm-roberta-base
700511	Sexism	xlm-roberta-base
759244	Abusive	xlm-roberta-base
273391	Political Hate	xlm-roberta-base
157560	Abusive	xlm-roberta-base
666349	None	xlm-roberta-base
118868	Abusive	xlm-roberta-base
919196	Abusive	xlm-roberta-base
193304	Political Hate	xlm-roberta-base
125720	None	xlm-roberta-base
512574	None	xlm-roberta-base
938099	None	xlm-roberta-base
714519	None	xlm-roberta-base
743493	None	xlm-roberta-base
491880	Sexism	xlm-roberta-base
840307	Abusive	xlm-roberta-base
334019	None	xlm-roberta-base
576203	Profane	xlm-roberta-base
762331	None	xlm-roberta-base
421390	Abusive	xlm-roberta-base
828741	Abusive	xlm-roberta-base
357634	None	xlm-roberta-base
678272	None	xlm-roberta-base
330446	Profane	xlm-roberta-base
566240	None	xlm-roberta-base
829440	None	xlm-roberta-base
838151	Sexism	xlm-roberta-base
358884	None	xlm-roberta-base
397727	None	xlm-roberta-base
171669	Political Hate	xlm-roberta-base
288289	None	xlm-roberta-base
187431	None	xlm-roberta-base
512049	None	xlm-roberta-base
335567	Abusive	xlm-roberta-base
383736	None	xlm-roberta-base
535883	None	xlm-roberta-base
392091	None	xlm-roberta-base
454762	Profane	xlm-roberta-base
614159	None	xlm-roberta-base
562152	None	xlm-roberta-base
483412	Sexism	xlm-roberta-base
537925	Abusive	xlm-roberta-base
834167	None	xlm-roberta-base
875193	None	xlm-roberta-base
456722	Abusive	xlm-roberta-base
516282	None	xlm-roberta-base
257527	None	xlm-roberta-base
148896	None	xlm-roberta-base
760507	None	xlm-roberta-base
922414	Abusive	xlm-roberta-base
638043	Abusive	xlm-roberta-base
173467	Sexism	xlm-roberta-base
195178	Political Hate	xlm-roberta-base
147724	Abusive	xlm-roberta-base
194025	Abusive	xlm-roberta-base
624059	None	xlm-roberta-base
107088	None	xlm-roberta-base
43696	None	xlm-roberta-base
527548	None	xlm-roberta-base
43059	None	xlm-roberta-base
194552	Profane	xlm-roberta-base
895821	None	xlm-roberta-base
91	Religious Hate	xlm-roberta-base
431755	None	xlm-roberta-base
563191	None	xlm-roberta-base
679996	None	xlm-roberta-base
738155	Abusive	xlm-roberta-base
463056	None	xlm-roberta-base
533553	None	xlm-roberta-base
908606	None	xlm-roberta-base
459309	Abusive	xlm-roberta-base
630443	Profane	xlm-roberta-base
347222	Abusive	xlm-roberta-base
675724	None	xlm-roberta-base
83975	Political Hate	xlm-roberta-base
296851	None	xlm-roberta-base
535172	Abusive	xlm-roberta-base
75581	Profane	xlm-roberta-base
461746	Profane	xlm-roberta-base
874016	Abusive	xlm-roberta-base
20045	Political Hate	xlm-roberta-base
253489	Abusive	xlm-roberta-base
553524	None	xlm-roberta-base
57367	Profane	xlm-roberta-base
167339	None	xlm-roberta-base
594894	Political Hate	xlm-roberta-base
452023	Abusive	xlm-roberta-base
795964	None	xlm-roberta-base
765992	None	xlm-roberta-base
508875	Abusive	xlm-roberta-base
122727	Abusive	xlm-roberta-base
11814	None	xlm-roberta-base
544426	Religious Hate	xlm-roberta-base
725077	None	xlm-roberta-base
225212	Political Hate	xlm-roberta-base
779008	None	xlm-roberta-base
122184	None	xlm-roberta-base
584554	None	xlm-roberta-base
172329	None	xlm-roberta-base
167317	None	xlm-roberta-base
685147	None	xlm-roberta-base
294261	Abusive	xlm-roberta-base
192130	None	xlm-roberta-base
425529	Religious Hate	xlm-roberta-base
788604	Abusive	xlm-roberta-base
501111	None	xlm-roberta-base
139510	Political Hate	xlm-roberta-base
43771	Abusive	xlm-roberta-base
144519	Abusive	xlm-roberta-base
915772	None	xlm-roberta-base
411616	Political Hate	xlm-roberta-base
475013	None	xlm-roberta-base
809205	None	xlm-roberta-base
541359	None	xlm-roberta-base
845267	Abusive	xlm-roberta-base
113755	None	xlm-roberta-base
568511	None	xlm-roberta-base
59618	Abusive	xlm-roberta-base
803177	None	xlm-roberta-base
858819	None	xlm-roberta-base
438940	Abusive	xlm-roberta-base
570407	Profane	xlm-roberta-base
129788	None	xlm-roberta-base
840086	None	xlm-roberta-base
637172	Abusive	xlm-roberta-base
821993	None	xlm-roberta-base
325856	Abusive	xlm-roberta-base
359155	None	xlm-roberta-base
899842	None	xlm-roberta-base
660308	None	xlm-roberta-base
861989	Profane	xlm-roberta-base
605443	Abusive	xlm-roberta-base
27739	None	xlm-roberta-base
580148	Political Hate	xlm-roberta-base
528215	None	xlm-roberta-base
528712	None	xlm-roberta-base
100208	Profane	xlm-roberta-base
350796	None	xlm-roberta-base
307708	Profane	xlm-roberta-base
162719	None	xlm-roberta-base
121889	Sexism	xlm-roberta-base
612317	None	xlm-roberta-base
223760	Political Hate	xlm-roberta-base
405579	None	xlm-roberta-base
618511	Abusive	xlm-roberta-base
175761	None	xlm-roberta-base
748125	None	xlm-roberta-base
156891	Abusive	xlm-roberta-base
592641	None	xlm-roberta-base
726885	None	xlm-roberta-base
4254	None	xlm-roberta-base
682514	Abusive	xlm-roberta-base
264638	Abusive	xlm-roberta-base
534602	Abusive	xlm-roberta-base
57614	Profane	xlm-roberta-base
599800	Abusive	xlm-roberta-base
732787	Religious Hate	xlm-roberta-base
212119	Abusive	xlm-roberta-base
