id	label	model
601946	Society	xlm-roberta-base
897150	None	xlm-roberta-base
256376	None	xlm-roberta-base
240015	None	xlm-roberta-base
259547	Individual	xlm-roberta-base
67131	None	xlm-roberta-base
923885	Individual	xlm-roberta-base
226135	None	xlm-roberta-base
662300	None	xlm-roberta-base
677456	Organization	xlm-roberta-base
485008	Community	xlm-roberta-base
529942	Organization	xlm-roberta-base
914346	None	xlm-roberta-base
298173	Organization	xlm-roberta-base
446809	None	xlm-roberta-base
671424	None	xlm-roberta-base
793955	Society	xlm-roberta-base
157776	Organization	xlm-roberta-base
283469	None	xlm-roberta-base
206317	None	xlm-roberta-base
33066	None	xlm-roberta-base
36214	Organization	xlm-roberta-base
683112	None	xlm-roberta-base
831416	Society	xlm-roberta-base
473865	None	xlm-roberta-base
783655	Society	xlm-roberta-base
344565	None	xlm-roberta-base
240377	None	xlm-roberta-base
205517	None	xlm-roberta-base
624990	None	xlm-roberta-base
114646	Individual	xlm-roberta-base
860260	Organization	xlm-roberta-base
321233	None	xlm-roberta-base
287639	Organization	xlm-roberta-base
698525	None	xlm-roberta-base
640865	None	xlm-roberta-base
493551	None	xlm-roberta-base
329369	None	xlm-roberta-base
687000	Individual	xlm-roberta-base
938515	None	xlm-roberta-base
71327	Community	xlm-roberta-base
82872	Organization	xlm-roberta-base
564549	None	xlm-roberta-base
93050	Individual	xlm-roberta-base
684599	None	xlm-roberta-base
923214	None	xlm-roberta-base
712666	None	xlm-roberta-base
516447	None	xlm-roberta-base
789503	None	xlm-roberta-base
126197	Organization	xlm-roberta-base
83510	None	xlm-roberta-base
693378	None	xlm-roberta-base
766830	Community	xlm-roberta-base
917369	Individual	xlm-roberta-base
140689	Community	xlm-roberta-base
828319	None	xlm-roberta-base
441784	None	xlm-roberta-base
584069	None	xlm-roberta-base
595722	None	xlm-roberta-base
587975	Individual	xlm-roberta-base
737847	Community	xlm-roberta-base
355260	None	xlm-roberta-base
208807	None	xlm-roberta-base
698527	None	xlm-roberta-base
342704	None	xlm-roberta-base
281083	None	xlm-roberta-base
594110	None	xlm-roberta-base
208175	Individual	xlm-roberta-base
536181	None	xlm-roberta-base
562508	None	xlm-roberta-base
844368	Organization	xlm-roberta-base
355570	Individual	xlm-roberta-base
576652	None	xlm-roberta-base
230254	Individual	xlm-roberta-base
396913	None	xlm-roberta-base
160607	None	xlm-roberta-base
775615	None	xlm-roberta-base
634523	None	xlm-roberta-base
313291	Individual	xlm-roberta-base
631046	None	xlm-roberta-base
550426	Individual	xlm-roberta-base
807498	Society	xlm-roberta-base
388081	None	xlm-roberta-base
532701	None	xlm-roberta-base
506934	None	xlm-roberta-base
322440	None	xlm-roberta-base
507780	None	xlm-roberta-base
133106	Organization	xlm-roberta-base
584019	Individual	xlm-roberta-base
474793	None	xlm-roberta-base
890928	None	xlm-roberta-base
888703	None	xlm-roberta-base
391227	Community	xlm-roberta-base
511127	None	xlm-roberta-base
507374	None	xlm-roberta-base
680347	None	xlm-roberta-base
63627	None	xlm-roberta-base
903197	None	xlm-roberta-base
938868	None	xlm-roberta-base
675732	None	xlm-roberta-base
482546	None	xlm-roberta-base
675440	None	xlm-roberta-base
115168	None	xlm-roberta-base
352533	Individual	xlm-roberta-base
630861	Individual	xlm-roberta-base
768879	Society	xlm-roberta-base
882539	None	xlm-roberta-base
558518	None	xlm-roberta-base
937312	None	xlm-roberta-base
422059	None	xlm-roberta-base
416662	None	xlm-roberta-base
632696	Community	xlm-roberta-base
203962	None	xlm-roberta-base
857709	None	xlm-roberta-base
793617	Organization	xlm-roberta-base
486353	None	xlm-roberta-base
635854	None	xlm-roberta-base
84223	None	xlm-roberta-base
150930	None	xlm-roberta-base
156149	None	xlm-roberta-base
772243	Individual	xlm-roberta-base
644418	None	xlm-roberta-base
723392	None	xlm-roberta-base
717266	None	xlm-roberta-base
75367	Community	xlm-roberta-base
398304	None	xlm-roberta-base
350619	None	xlm-roberta-base
633361	Individual	xlm-roberta-base
545400	None	xlm-roberta-base
184710	Individual	xlm-roberta-base
126450	None	xlm-roberta-base
157874	Community	xlm-roberta-base
268695	None	xlm-roberta-base
443262	Organization	xlm-roberta-base
405050	Organization	xlm-roberta-base
475199	None	xlm-roberta-base
909906	None	xlm-roberta-base
619424	Individual	xlm-roberta-base
338317	Individual	xlm-roberta-base
208842	Community	xlm-roberta-base
297713	Organization	xlm-roberta-base
198549	Individual	xlm-roberta-base
240451	None	xlm-roberta-base
432313	None	xlm-roberta-base
556009	Individual	xlm-roberta-base
291078	Organization	xlm-roberta-base
647866	None	xlm-roberta-base
885374	Society	xlm-roberta-base
149363	None	xlm-roberta-base
169573	None	xlm-roberta-base
456507	Society	xlm-roberta-base
589233	None	xlm-roberta-base
112377	None	xlm-roberta-base
831724	Individual	xlm-roberta-base
5407	None	xlm-roberta-base
15943	Organization	xlm-roberta-base
741246	None	xlm-roberta-base
61405	None	xlm-roberta-base
915869	None	xlm-roberta-base
511267	None	xlm-roberta-base
1471	None	xlm-roberta-base
367605	Community	xlm-roberta-base
174842	None	xlm-roberta-base
137391	Individual	xlm-roberta-base
840729	None	xlm-roberta-base
416127	Individual	xlm-roberta-base
330333	Individual	xlm-roberta-base
670421	Community	xlm-roberta-base
242499	Individual	xlm-roberta-base
144117	Individual	xlm-roberta-base
639424	Individual	xlm-roberta-base
394368	Society	xlm-roberta-base
291259	Community	xlm-roberta-base
142509	None	xlm-roberta-base
226408	Community	xlm-roberta-base
486351	None	xlm-roberta-base
865343	None	xlm-roberta-base
490548	None	xlm-roberta-base
430804	None	xlm-roberta-base
292631	None	xlm-roberta-base
399708	None	xlm-roberta-base
62074	None	xlm-roberta-base
277817	None	xlm-roberta-base
451449	None	xlm-roberta-base
937837	None	xlm-roberta-base
69996	Organization	xlm-roberta-base
472779	None	xlm-roberta-base
593869	Individual	xlm-roberta-base
113374	None	xlm-roberta-base
295098	None	xlm-roberta-base
688164	None	xlm-roberta-base
754307	Community	xlm-roberta-base
185344	Individual	xlm-roberta-base
206819	None	xlm-roberta-base
776128	Community	xlm-roberta-base
438265	None	xlm-roberta-base
586064	None	xlm-roberta-base
588534	None	xlm-roberta-base
863686	None	xlm-roberta-base
694501	Community	xlm-roberta-base
97900	None	xlm-roberta-base
166900	None	xlm-roberta-base
109971	None	xlm-roberta-base
497464	Individual	xlm-roberta-base
376477	None	xlm-roberta-base
65718	None	xlm-roberta-base
784043	Organization	xlm-roberta-base
702897	None	xlm-roberta-base
352371	None	xlm-roberta-base
52223	Organization	xlm-roberta-base
131128	None	xlm-roberta-base
13831	Community	xlm-roberta-base
148597	None	xlm-roberta-base
60602	None	xlm-roberta-base
752509	Society	xlm-roberta-base
730085	None	xlm-roberta-base
625048	None	xlm-roberta-base
541629	None	xlm-roberta-base
895206	Individual	xlm-roberta-base
725993	None	xlm-roberta-base
296053	None	xlm-roberta-base
240086	None	xlm-roberta-base
106374	Organization	xlm-roberta-base
2358	None	xlm-roberta-base
655996	None	xlm-roberta-base
2640	Organization	xlm-roberta-base
583695	Organization	xlm-roberta-base
740126	Community	xlm-roberta-base
116038	None	xlm-roberta-base
839438	None	xlm-roberta-base
216777	None	xlm-roberta-base
717153	None	xlm-roberta-base
628314	None	xlm-roberta-base
49560	None	xlm-roberta-base
484546	None	xlm-roberta-base
411292	Community	xlm-roberta-base
739397	None	xlm-roberta-base
33049	None	xlm-roberta-base
234943	None	xlm-roberta-base
85567	None	xlm-roberta-base
898840	None	xlm-roberta-base
110149	None	xlm-roberta-base
928802	Individual	xlm-roberta-base
65232	None	xlm-roberta-base
609733	Community	xlm-roberta-base
607110	None	xlm-roberta-base
656146	None	xlm-roberta-base
122819	None	xlm-roberta-base
924773	Society	xlm-roberta-base
855239	Individual	xlm-roberta-base
455140	None	xlm-roberta-base
172685	Organization	xlm-roberta-base
705941	None	xlm-roberta-base
317297	None	xlm-roberta-base
637876	Organization	xlm-roberta-base
198449	None	xlm-roberta-base
822721	Individual	xlm-roberta-base
347419	None	xlm-roberta-base
503146	None	xlm-roberta-base
601962	Individual	xlm-roberta-base
847061	Individual	xlm-roberta-base
449847	Community	xlm-roberta-base
266272	None	xlm-roberta-base
579593	Community	xlm-roberta-base
696370	None	xlm-roberta-base
282600	Individual	xlm-roberta-base
901656	None	xlm-roberta-base
348015	None	xlm-roberta-base
436616	None	xlm-roberta-base
257730	Individual	xlm-roberta-base
662170	None	xlm-roberta-base
385756	None	xlm-roberta-base
359726	None	xlm-roberta-base
660956	None	xlm-roberta-base
767839	None	xlm-roberta-base
104694	None	xlm-roberta-base
939708	Individual	xlm-roberta-base
918343	None	xlm-roberta-base
169088	None	xlm-roberta-base
559219	Individual	xlm-roberta-base
313940	Society	xlm-roberta-base
156518	Organization	xlm-roberta-base
475465	None	xlm-roberta-base
796521	None	xlm-roberta-base
340667	None	xlm-roberta-base
871730	None	xlm-roberta-base
526989	None	xlm-roberta-base
2000	Individual	xlm-roberta-base
770360	None	xlm-roberta-base
97016	None	xlm-roberta-base
759827	None	xlm-roberta-base
121027	None	xlm-roberta-base
398334	None	xlm-roberta-base
88547	Organization	xlm-roberta-base
388063	Society	xlm-roberta-base
584267	None	xlm-roberta-base
199146	None	xlm-roberta-base
862801	None	xlm-roberta-base
663203	Society	xlm-roberta-base
384078	None	xlm-roberta-base
674707	None	xlm-roberta-base
248801	None	xlm-roberta-base
434904	None	xlm-roberta-base
892832	Organization	xlm-roberta-base
849635	None	xlm-roberta-base
357655	None	xlm-roberta-base
38822	Individual	xlm-roberta-base
15868	None	xlm-roberta-base
92875	None	xlm-roberta-base
881948	None	xlm-roberta-base
930602	None	xlm-roberta-base
297212	None	xlm-roberta-base
720687	None	xlm-roberta-base
129760	None	xlm-roberta-base
195054	Organization	xlm-roberta-base
109394	Community	xlm-roberta-base
869427	Individual	xlm-roberta-base
916439	Individual	xlm-roberta-base
137360	None	xlm-roberta-base
617422	None	xlm-roberta-base
78119	Community	xlm-roberta-base
723502	None	xlm-roberta-base
478562	Community	xlm-roberta-base
65211	None	xlm-roberta-base
509559	Individual	xlm-roberta-base
326033	Individual	xlm-roberta-base
863542	Organization	xlm-roberta-base
700913	Individual	xlm-roberta-base
674516	Community	xlm-roberta-base
559600	Individual	xlm-roberta-base
503290	Community	xlm-roberta-base
896878	None	xlm-roberta-base
134107	None	xlm-roberta-base
249718	None	xlm-roberta-base
163349	None	xlm-roberta-base
401513	None	xlm-roberta-base
650595	Individual	xlm-roberta-base
752284	None	xlm-roberta-base
865890	None	xlm-roberta-base
186435	None	xlm-roberta-base
373339	None	xlm-roberta-base
286709	None	xlm-roberta-base
643016	None	xlm-roberta-base
27134	None	xlm-roberta-base
593062	None	xlm-roberta-base
676443	None	xlm-roberta-base
614707	None	xlm-roberta-base
61510	Individual	xlm-roberta-base
153559	None	xlm-roberta-base
433441	None	xlm-roberta-base
216305	Organization	xlm-roberta-base
910124	None	xlm-roberta-base
620809	Individual	xlm-roberta-base
932421	Community	xlm-roberta-base
425270	Individual	xlm-roberta-base
273781	None	xlm-roberta-base
187613	Individual	xlm-roberta-base
124364	None	xlm-roberta-base
877298	None	xlm-roberta-base
605600	Individual	xlm-roberta-base
349142	None	xlm-roberta-base
780477	None	xlm-roberta-base
850714	Individual	xlm-roberta-base
182549	Organization	xlm-roberta-base
591436	None	xlm-roberta-base
532973	None	xlm-roberta-base
254837	Individual	xlm-roberta-base
570134	None	xlm-roberta-base
600873	None	xlm-roberta-base
897692	Individual	xlm-roberta-base
145602	None	xlm-roberta-base
674074	Organization	xlm-roberta-base
617154	Individual	xlm-roberta-base
131424	None	xlm-roberta-base
863095	None	xlm-roberta-base
753046	Society	xlm-roberta-base
889442	None	xlm-roberta-base
290088	None	xlm-roberta-base
158006	None	xlm-roberta-base
915317	None	xlm-roberta-base
928884	Individual	xlm-roberta-base
845497	Organization	xlm-roberta-base
337012	None	xlm-roberta-base
806329	Society	xlm-roberta-base
513110	Individual	xlm-roberta-base
313334	None	xlm-roberta-base
843096	Individual	xlm-roberta-base
406040	Organization	xlm-roberta-base
436473	Society	xlm-roberta-base
864150	None	xlm-roberta-base
307617	Individual	xlm-roberta-base
486690	None	xlm-roberta-base
197326	Organization	xlm-roberta-base
295541	Individual	xlm-roberta-base
264754	Individual	xlm-roberta-base
214178	None	xlm-roberta-base
288143	None	xlm-roberta-base
77822	Individual	xlm-roberta-base
659471	Organization	xlm-roberta-base
441154	Community	xlm-roberta-base
304049	Individual	xlm-roberta-base
635950	None	xlm-roberta-base
863812	Individual	xlm-roberta-base
642147	None	xlm-roberta-base
206032	Organization	xlm-roberta-base
936269	None	xlm-roberta-base
87245	None	xlm-roberta-base
831967	Society	xlm-roberta-base
773650	None	xlm-roberta-base
578805	Individual	xlm-roberta-base
54423	Individual	xlm-roberta-base
187408	None	xlm-roberta-base
446182	None	xlm-roberta-base
240952	Community	xlm-roberta-base
609430	None	xlm-roberta-base
32107	None	xlm-roberta-base
257935	None	xlm-roberta-base
823899	None	xlm-roberta-base
685145	None	xlm-roberta-base
398331	Individual	xlm-roberta-base
153024	None	xlm-roberta-base
175531	Organization	xlm-roberta-base
446560	Individual	xlm-roberta-base
418942	None	xlm-roberta-base
594047	None	xlm-roberta-base
542787	None	xlm-roberta-base
506353	Organization	xlm-roberta-base
841821	None	xlm-roberta-base
427816	Organization	xlm-roberta-base
186081	Organization	xlm-roberta-base
63181	None	xlm-roberta-base
474439	None	xlm-roberta-base
266781	Individual	xlm-roberta-base
863333	None	xlm-roberta-base
99308	None	xlm-roberta-base
411516	Society	xlm-roberta-base
917711	None	xlm-roberta-base
297791	None	xlm-roberta-base
837511	None	xlm-roberta-base
516611	None	xlm-roberta-base
361540	None	xlm-roberta-base
289632	None	xlm-roberta-base
557898	None	xlm-roberta-base
478098	None	xlm-roberta-base
219774	None	xlm-roberta-base
639571	Community	xlm-roberta-base
458029	Society	xlm-roberta-base
26006	Community	xlm-roberta-base
615341	None	xlm-roberta-base
365272	Community	xlm-roberta-base
446152	Organization	xlm-roberta-base
924516	None	xlm-roberta-base
912732	None	xlm-roberta-base
3376	None	xlm-roberta-base
873206	None	xlm-roberta-base
147620	Organization	xlm-roberta-base
48729	None	xlm-roberta-base
118706	Individual	xlm-roberta-base
496287	None	xlm-roberta-base
633278	None	xlm-roberta-base
556423	None	xlm-roberta-base
192902	None	xlm-roberta-base
750879	None	xlm-roberta-base
715529	None	xlm-roberta-base
134711	None	xlm-roberta-base
660107	None	xlm-roberta-base
437345	None	xlm-roberta-base
214891	Organization	xlm-roberta-base
900908	Organization	xlm-roberta-base
763719	None	xlm-roberta-base
315444	Community	xlm-roberta-base
455707	None	xlm-roberta-base
290653	Individual	xlm-roberta-base
691850	None	xlm-roberta-base
318941	Community	xlm-roberta-base
182737	Organization	xlm-roberta-base
285028	Community	xlm-roberta-base
904223	None	xlm-roberta-base
291039	None	xlm-roberta-base
645637	None	xlm-roberta-base
328958	None	xlm-roberta-base
168539	None	xlm-roberta-base
375694	None	xlm-roberta-base
501348	Individual	xlm-roberta-base
30143	None	xlm-roberta-base
565055	None	xlm-roberta-base
481211	None	xlm-roberta-base
8371	None	xlm-roberta-base
757645	Individual	xlm-roberta-base
738411	Individual	xlm-roberta-base
767666	None	xlm-roberta-base
261763	None	xlm-roberta-base
351660	Individual	xlm-roberta-base
476158	Individual	xlm-roberta-base
865803	None	xlm-roberta-base
111001	Organization	xlm-roberta-base
61880	Individual	xlm-roberta-base
530551	None	xlm-roberta-base
583453	None	xlm-roberta-base
764722	None	xlm-roberta-base
511997	Individual	xlm-roberta-base
884021	None	xlm-roberta-base
434129	None	xlm-roberta-base
318573	Individual	xlm-roberta-base
760589	Society	xlm-roberta-base
804650	None	xlm-roberta-base
528897	None	xlm-roberta-base
716202	None	xlm-roberta-base
670284	None	xlm-roberta-base
869145	Individual	xlm-roberta-base
565795	None	xlm-roberta-base
801623	None	xlm-roberta-base
553622	None	xlm-roberta-base
690373	None	xlm-roberta-base
421996	None	xlm-roberta-base
584595	None	xlm-roberta-base
790924	None	xlm-roberta-base
839704	Individual	xlm-roberta-base
939459	Community	xlm-roberta-base
533215	None	xlm-roberta-base
72989	Organization	xlm-roberta-base
577898	None	xlm-roberta-base
912409	None	xlm-roberta-base
53215	Individual	xlm-roberta-base
475181	None	xlm-roberta-base
220520	None	xlm-roberta-base
773174	None	xlm-roberta-base
758814	Society	xlm-roberta-base
606304	None	xlm-roberta-base
500972	None	xlm-roberta-base
685233	None	xlm-roberta-base
475996	None	xlm-roberta-base
741328	None	xlm-roberta-base
236813	Individual	xlm-roberta-base
250911	Society	xlm-roberta-base
184353	None	xlm-roberta-base
502301	None	xlm-roberta-base
104489	Individual	xlm-roberta-base
744914	None	xlm-roberta-base
446232	Organization	xlm-roberta-base
481561	Community	xlm-roberta-base
191354	Individual	xlm-roberta-base
900461	None	xlm-roberta-base
415829	Society	xlm-roberta-base
613833	None	xlm-roberta-base
718306	Individual	xlm-roberta-base
496351	Individual	xlm-roberta-base
708366	None	xlm-roberta-base
578669	None	xlm-roberta-base
487410	None	xlm-roberta-base
360171	Society	xlm-roberta-base
97036	Community	xlm-roberta-base
782954	Society	xlm-roberta-base
881673	None	xlm-roberta-base
193131	Community	xlm-roberta-base
113089	None	xlm-roberta-base
640459	None	xlm-roberta-base
863300	Community	xlm-roberta-base
166765	None	xlm-roberta-base
465600	Organization	xlm-roberta-base
524846	None	xlm-roberta-base
377912	Organization	xlm-roberta-base
647030	None	xlm-roberta-base
389642	Society	xlm-roberta-base
838786	Society	xlm-roberta-base
683189	None	xlm-roberta-base
44208	None	xlm-roberta-base
129258	None	xlm-roberta-base
537879	Organization	xlm-roberta-base
828437	None	xlm-roberta-base
910625	Community	xlm-roberta-base
897725	None	xlm-roberta-base
129142	Community	xlm-roberta-base
520734	None	xlm-roberta-base
274405	Individual	xlm-roberta-base
187223	Organization	xlm-roberta-base
679398	Community	xlm-roberta-base
843495	None	xlm-roberta-base
888495	Individual	xlm-roberta-base
762390	None	xlm-roberta-base
385068	None	xlm-roberta-base
668222	None	xlm-roberta-base
555345	Individual	xlm-roberta-base
427170	Organization	xlm-roberta-base
358744	None	xlm-roberta-base
175954	None	xlm-roberta-base
685817	None	xlm-roberta-base
484759	None	xlm-roberta-base
395035	None	xlm-roberta-base
176114	None	xlm-roberta-base
300739	None	xlm-roberta-base
528625	None	xlm-roberta-base
511158	None	xlm-roberta-base
453505	Organization	xlm-roberta-base
293969	Organization	xlm-roberta-base
647598	None	xlm-roberta-base
553699	Organization	xlm-roberta-base
95466	Individual	xlm-roberta-base
835149	None	xlm-roberta-base
748909	Individual	xlm-roberta-base
194226	Organization	xlm-roberta-base
142118	None	xlm-roberta-base
870702	Individual	xlm-roberta-base
364886	None	xlm-roberta-base
112111	None	xlm-roberta-base
899804	None	xlm-roberta-base
696989	None	xlm-roberta-base
887716	None	xlm-roberta-base
660186	None	xlm-roberta-base
901036	None	xlm-roberta-base
510168	None	xlm-roberta-base
203599	Individual	xlm-roberta-base
423343	Individual	xlm-roberta-base
83835	None	xlm-roberta-base
828482	None	xlm-roberta-base
409288	Society	xlm-roberta-base
40340	None	xlm-roberta-base
801215	None	xlm-roberta-base
666047	None	xlm-roberta-base
700821	None	xlm-roberta-base
701993	None	xlm-roberta-base
254382	None	xlm-roberta-base
623669	Organization	xlm-roberta-base
175843	None	xlm-roberta-base
400663	None	xlm-roberta-base
468054	None	xlm-roberta-base
610633	Society	xlm-roberta-base
620852	Individual	xlm-roberta-base
236927	Individual	xlm-roberta-base
359516	Society	xlm-roberta-base
863317	Individual	xlm-roberta-base
590188	Individual	xlm-roberta-base
650314	None	xlm-roberta-base
412701	Individual	xlm-roberta-base
720266	None	xlm-roberta-base
866888	None	xlm-roberta-base
530041	None	xlm-roberta-base
495166	None	xlm-roberta-base
114148	Organization	xlm-roberta-base
646106	None	xlm-roberta-base
