id	label	model
50757	Abusive	xlm-roberta-base
708711	Profane	xlm-roberta-base
379033	Abusive	xlm-roberta-base
356889	None	xlm-roberta-base
380864	Abusive	xlm-roberta-base
357388	None	xlm-roberta-base
237264	Sexism	xlm-roberta-base
785645	Abusive	xlm-roberta-base
10221	Abusive	xlm-roberta-base
51427	None	xlm-roberta-base
327009	None	xlm-roberta-base
72638	Political Hate	xlm-roberta-base
454694	Abusive	xlm-roberta-base
531585	None	xlm-roberta-base
905729	None	xlm-roberta-base
826344	None	xlm-roberta-base
622615	Political Hate	xlm-roberta-base
341026	Abusive	xlm-roberta-base
756812	None	xlm-roberta-base
446998	None	xlm-roberta-base
507755	None	xlm-roberta-base
252185	None	xlm-roberta-base
677872	Political Hate	xlm-roberta-base
573406	None	xlm-roberta-base
708512	None	xlm-roberta-base
35865	Political Hate	xlm-roberta-base
521314	None	xlm-roberta-base
629720	None	xlm-roberta-base
579590	None	xlm-roberta-base
420676	None	xlm-roberta-base
888468	Profane	xlm-roberta-base
507098	None	xlm-roberta-base
33791	None	xlm-roberta-base
628771	Abusive	xlm-roberta-base
197579	Political Hate	xlm-roberta-base
228413	Abusive	xlm-roberta-base
607208	None	xlm-roberta-base
482851	Abusive	xlm-roberta-base
641065	None	xlm-roberta-base
154089	None	xlm-roberta-base
21246	None	xlm-roberta-base
99970	None	xlm-roberta-base
243706	Abusive	xlm-roberta-base
366232	None	xlm-roberta-base
799431	Abusive	xlm-roberta-base
151836	Profane	xlm-roberta-base
384383	None	xlm-roberta-base
430350	Abusive	xlm-roberta-base
321512	None	xlm-roberta-base
791877	Political Hate	xlm-roberta-base
369126	Abusive	xlm-roberta-base
769210	None	xlm-roberta-base
389866	None	xlm-roberta-base
124392	Abusive	xlm-roberta-base
111565	Abusive	xlm-roberta-base
87928	Political Hate	xlm-roberta-base
507897	Sexism	xlm-roberta-base
284276	None	xlm-roberta-base
211557	Political Hate	xlm-roberta-base
407528	Abusive	xlm-roberta-base
656024	None	xlm-roberta-base
163256	None	xlm-roberta-base
701482	None	xlm-roberta-base
28613	None	xlm-roberta-base
393451	None	xlm-roberta-base
130986	None	xlm-roberta-base
47847	Abusive	xlm-roberta-base
474831	Religious Hate	xlm-roberta-base
262358	Abusive	xlm-roberta-base
809182	None	xlm-roberta-base
912597	None	xlm-roberta-base
491193	None	xlm-roberta-base
605569	None	xlm-roberta-base
380424	None	xlm-roberta-base
603456	Abusive	xlm-roberta-base
107100	Political Hate	xlm-roberta-base
626831	None	xlm-roberta-base
447213	None	xlm-roberta-base
697862	None	xlm-roberta-base
91497	None	xlm-roberta-base
652526	None	xlm-roberta-base
24792	None	xlm-roberta-base
571083	Abusive	xlm-roberta-base
890268	Sexism	xlm-roberta-base
5297	None	xlm-roberta-base
920594	Profane	xlm-roberta-base
172944	Political Hate	xlm-roberta-base
624079	None	xlm-roberta-base
770329	None	xlm-roberta-base
692607	Abusive	xlm-roberta-base
3052	Political Hate	xlm-roberta-base
844455	Profane	xlm-roberta-base
814896	Profane	xlm-roberta-base
110591	Political Hate	xlm-roberta-base
180575	None	xlm-roberta-base
254322	None	xlm-roberta-base
574720	None	xlm-roberta-base
622377	None	xlm-roberta-base
623083	Political Hate	xlm-roberta-base
668718	Abusive	xlm-roberta-base
633172	None	xlm-roberta-base
6790	None	xlm-roberta-base
850984	Political Hate	xlm-roberta-base
500524	Political Hate	xlm-roberta-base
581344	None	xlm-roberta-base
654769	None	xlm-roberta-base
706547	None	xlm-roberta-base
603782	None	xlm-roberta-base
302171	None	xlm-roberta-base
744717	None	xlm-roberta-base
512972	None	xlm-roberta-base
781353	Political Hate	xlm-roberta-base
384814	None	xlm-roberta-base
15032	None	xlm-roberta-base
251425	Abusive	xlm-roberta-base
813466	None	xlm-roberta-base
675844	Abusive	xlm-roberta-base
2583	Religious Hate	xlm-roberta-base
659227	None	xlm-roberta-base
169886	None	xlm-roberta-base
381979	None	xlm-roberta-base
299641	Abusive	xlm-roberta-base
704171	None	xlm-roberta-base
618279	Abusive	xlm-roberta-base
641060	Abusive	xlm-roberta-base
562096	None	xlm-roberta-base
318122	Profane	xlm-roberta-base
451639	None	xlm-roberta-base
653504	None	xlm-roberta-base
144836	None	xlm-roberta-base
426811	Profane	xlm-roberta-base
399359	None	xlm-roberta-base
610564	Political Hate	xlm-roberta-base
246780	None	xlm-roberta-base
838887	None	xlm-roberta-base
144994	None	xlm-roberta-base
854277	Sexism	xlm-roberta-base
865313	None	xlm-roberta-base
578428	None	xlm-roberta-base
187917	None	xlm-roberta-base
348388	Abusive	xlm-roberta-base
741123	None	xlm-roberta-base
634544	None	xlm-roberta-base
778366	Abusive	xlm-roberta-base
441000	None	xlm-roberta-base
377994	None	xlm-roberta-base
362805	Religious Hate	xlm-roberta-base
12475	None	xlm-roberta-base
460383	Abusive	xlm-roberta-base
870913	None	xlm-roberta-base
2715	None	xlm-roberta-base
921356	None	xlm-roberta-base
196647	Political Hate	xlm-roberta-base
824151	None	xlm-roberta-base
382540	Abusive	xlm-roberta-base
1087	None	xlm-roberta-base
380610	Abusive	xlm-roberta-base
416517	None	xlm-roberta-base
456028	Profane	xlm-roberta-base
431471	Sexism	xlm-roberta-base
453235	Political Hate	xlm-roberta-base
927587	None	xlm-roberta-base
422259	None	xlm-roberta-base
896697	None	xlm-roberta-base
42562	None	xlm-roberta-base
197313	Political Hate	xlm-roberta-base
690302	Political Hate	xlm-roberta-base
925174	None	xlm-roberta-base
535584	None	xlm-roberta-base
931365	None	xlm-roberta-base
227393	Abusive	xlm-roberta-base
329379	None	xlm-roberta-base
56445	None	xlm-roberta-base
546158	Political Hate	xlm-roberta-base
258725	None	xlm-roberta-base
175825	None	xlm-roberta-base
937532	None	xlm-roberta-base
833099	None	xlm-roberta-base
321436	None	xlm-roberta-base
755018	None	xlm-roberta-base
798262	Political Hate	xlm-roberta-base
866278	None	xlm-roberta-base
210321	Political Hate	xlm-roberta-base
363164	Religious Hate	xlm-roberta-base
370542	Abusive	xlm-roberta-base
132703	None	xlm-roberta-base
601946	Abusive	xlm-roberta-base
897150	None	xlm-roberta-base
256376	None	xlm-roberta-base
240015	None	xlm-roberta-base
259547	Abusive	xlm-roberta-base
67131	None	xlm-roberta-base
923885	None	xlm-roberta-base
226135	Abusive	xlm-roberta-base
662300	None	xlm-roberta-base
677456	Political Hate	xlm-roberta-base
485008	Abusive	xlm-roberta-base
529942	Profane	xlm-roberta-base
914346	None	xlm-roberta-base
298173	Political Hate	xlm-roberta-base
446809	None	xlm-roberta-base
671424	Abusive	xlm-roberta-base
793955	Political Hate	xlm-roberta-base
157776	Abusive	xlm-roberta-base
283469	Abusive	xlm-roberta-base
206317	None	xlm-roberta-base
33066	None	xlm-roberta-base
36214	Political Hate	xlm-roberta-base
683112	None	xlm-roberta-base
831416	Abusive	xlm-roberta-base
473865	None	xlm-roberta-base
783655	Political Hate	xlm-roberta-base
344565	None	xlm-roberta-base
240377	None	xlm-roberta-base
205517	None	xlm-roberta-base
624990	None	xlm-roberta-base
114646	Profane	xlm-roberta-base
860260	Political Hate	xlm-roberta-base
321233	None	xlm-roberta-base
287639	Political Hate	xlm-roberta-base
698525	Sexism	xlm-roberta-base
640865	None	xlm-roberta-base
493551	None	xlm-roberta-base
329369	None	xlm-roberta-base
687000	Profane	xlm-roberta-base
938515	None	xlm-roberta-base
71327	Abusive	xlm-roberta-base
82872	Abusive	xlm-roberta-base
564549	None	xlm-roberta-base
93050	Abusive	xlm-roberta-base
684599	None	xlm-roberta-base
923214	None	xlm-roberta-base
712666	None	xlm-roberta-base
516447	None	xlm-roberta-base
789503	None	xlm-roberta-base
126197	Profane	xlm-roberta-base
83510	None	xlm-roberta-base
693378	None	xlm-roberta-base
766830	Abusive	xlm-roberta-base
917369	Abusive	xlm-roberta-base
140689	Profane	xlm-roberta-base
828319	None	xlm-roberta-base
441784	Abusive	xlm-roberta-base
584069	Abusive	xlm-roberta-base
595722	None	xlm-roberta-base
587975	Political Hate	xlm-roberta-base
737847	None	xlm-roberta-base
355260	None	xlm-roberta-base
208807	None	xlm-roberta-base
698527	Sexism	xlm-roberta-base
342704	None	xlm-roberta-base
281083	None	xlm-roberta-base
594110	Abusive	xlm-roberta-base
208175	Political Hate	xlm-roberta-base
536181	None	xlm-roberta-base
562508	None	xlm-roberta-base
844368	Political Hate	xlm-roberta-base
355570	Abusive	xlm-roberta-base
576652	Abusive	xlm-roberta-base
230254	Political Hate	xlm-roberta-base
396913	None	xlm-roberta-base
160607	None	xlm-roberta-base
775615	None	xlm-roberta-base
634523	Political Hate	xlm-roberta-base
313291	Abusive	xlm-roberta-base
631046	Abusive	xlm-roberta-base
550426	Political Hate	xlm-roberta-base
807498	Abusive	xlm-roberta-base
388081	None	xlm-roberta-base
532701	None	xlm-roberta-base
506934	None	xlm-roberta-base
322440	None	xlm-roberta-base
507780	None	xlm-roberta-base
133106	Political Hate	xlm-roberta-base
584019	Political Hate	xlm-roberta-base
474793	Abusive	xlm-roberta-base
890928	None	xlm-roberta-base
888703	None	xlm-roberta-base
391227	Religious Hate	xlm-roberta-base
511127	None	xlm-roberta-base
507374	Sexism	xlm-roberta-base
680347	None	xlm-roberta-base
63627	None	xlm-roberta-base
903197	Abusive	xlm-roberta-base
938868	None	xlm-roberta-base
675732	None	xlm-roberta-base
482546	Abusive	xlm-roberta-base
675440	Abusive	xlm-roberta-base
115168	None	xlm-roberta-base
352533	Political Hate	xlm-roberta-base
630861	Abusive	xlm-roberta-base
768879	Abusive	xlm-roberta-base
882539	None	xlm-roberta-base
558518	None	xlm-roberta-base
937312	None	xlm-roberta-base
422059	Sexism	xlm-roberta-base
416662	None	xlm-roberta-base
632696	Abusive	xlm-roberta-base
203962	None	xlm-roberta-base
857709	None	xlm-roberta-base
793617	Abusive	xlm-roberta-base
486353	None	xlm-roberta-base
635854	None	xlm-roberta-base
84223	None	xlm-roberta-base
150930	None	xlm-roberta-base
156149	None	xlm-roberta-base
772243	Abusive	xlm-roberta-base
644418	Abusive	xlm-roberta-base
723392	None	xlm-roberta-base
717266	None	xlm-roberta-base
75367	Religious Hate	xlm-roberta-base
398304	None	xlm-roberta-base
350619	None	xlm-roberta-base
633361	Abusive	xlm-roberta-base
545400	None	xlm-roberta-base
184710	Religious Hate	xlm-roberta-base
126450	None	xlm-roberta-base
157874	Abusive	xlm-roberta-base
268695	None	xlm-roberta-base
443262	Profane	xlm-roberta-base
405050	Profane	xlm-roberta-base
475199	None	xlm-roberta-base
909906	None	xlm-roberta-base
619424	Profane	xlm-roberta-base
338317	None	xlm-roberta-base
208842	None	xlm-roberta-base
297713	Political Hate	xlm-roberta-base
198549	Political Hate	xlm-roberta-base
240451	None	xlm-roberta-base
432313	None	xlm-roberta-base
556009	Profane	xlm-roberta-base
291078	Abusive	xlm-roberta-base
647866	Political Hate	xlm-roberta-base
885374	Abusive	xlm-roberta-base
149363	None	xlm-roberta-base
169573	None	xlm-roberta-base
456507	Abusive	xlm-roberta-base
589233	Political Hate	xlm-roberta-base
112377	None	xlm-roberta-base
831724	Abusive	xlm-roberta-base
5407	Sexism	xlm-roberta-base
15943	Political Hate	xlm-roberta-base
741246	None	xlm-roberta-base
61405	None	xlm-roberta-base
915869	None	xlm-roberta-base
511267	None	xlm-roberta-base
1471	None	xlm-roberta-base
367605	Religious Hate	xlm-roberta-base
174842	Abusive	xlm-roberta-base
137391	Abusive	xlm-roberta-base
840729	None	xlm-roberta-base
416127	Profane	xlm-roberta-base
330333	Abusive	xlm-roberta-base
670421	Abusive	xlm-roberta-base
242499	Political Hate	xlm-roberta-base
144117	Abusive	xlm-roberta-base
639424	Abusive	xlm-roberta-base
394368	Religious Hate	xlm-roberta-base
291259	Abusive	xlm-roberta-base
142509	None	xlm-roberta-base
226408	Abusive	xlm-roberta-base
486351	None	xlm-roberta-base
865343	None	xlm-roberta-base
490548	Abusive	xlm-roberta-base
430804	None	xlm-roberta-base
292631	None	xlm-roberta-base
399708	None	xlm-roberta-base
62074	None	xlm-roberta-base
277817	None	xlm-roberta-base
451449	None	xlm-roberta-base
937837	None	xlm-roberta-base
69996	Political Hate	xlm-roberta-base
472779	None	xlm-roberta-base
593869	Political Hate	xlm-roberta-base
113374	None	xlm-roberta-base
295098	None	xlm-roberta-base
688164	Religious Hate	xlm-roberta-base
754307	Religious Hate	xlm-roberta-base
185344	Abusive	xlm-roberta-base
206819	None	xlm-roberta-base
776128	Religious Hate	xlm-roberta-base
438265	None	xlm-roberta-base
586064	None	xlm-roberta-base
588534	None	xlm-roberta-base
863686	None	xlm-roberta-base
694501	Abusive	xlm-roberta-base
97900	None	xlm-roberta-base
166900	None	xlm-roberta-base
109971	None	xlm-roberta-base
497464	Abusive	xlm-roberta-base
376477	None	xlm-roberta-base
65718	None	xlm-roberta-base
784043	Political Hate	xlm-roberta-base
702897	None	xlm-roberta-base
352371	None	xlm-roberta-base
52223	Political Hate	xlm-roberta-base
131128	None	xlm-roberta-base
13831	Profane	xlm-roberta-base
148597	None	xlm-roberta-base
60602	Abusive	xlm-roberta-base
752509	Political Hate	xlm-roberta-base
730085	None	xlm-roberta-base
625048	None	xlm-roberta-base
541629	None	xlm-roberta-base
895206	Abusive	xlm-roberta-base
725993	None	xlm-roberta-base
296053	None	xlm-roberta-base
240086	None	xlm-roberta-base
106374	Political Hate	xlm-roberta-base
2358	None	xlm-roberta-base
655996	None	xlm-roberta-base
2640	Political Hate	xlm-roberta-base
583695	Abusive	xlm-roberta-base
740126	Abusive	xlm-roberta-base
116038	None	xlm-roberta-base
839438	Sexism	xlm-roberta-base
216777	Abusive	xlm-roberta-base
717153	None	xlm-roberta-base
628314	Profane	xlm-roberta-base
49560	Abusive	xlm-roberta-base
484546	None	xlm-roberta-base
411292	Profane	xlm-roberta-base
739397	None	xlm-roberta-base
33049	None	xlm-roberta-base
234943	None	xlm-roberta-base
85567	None	xlm-roberta-base
898840	None	xlm-roberta-base
110149	None	xlm-roberta-base
928802	Profane	xlm-roberta-base
65232	None	xlm-roberta-base
609733	Abusive	xlm-roberta-base
607110	None	xlm-roberta-base
656146	None	xlm-roberta-base
122819	None	xlm-roberta-base
924773	Abusive	xlm-roberta-base
855239	None	xlm-roberta-base
455140	None	xlm-roberta-base
172685	Political Hate	xlm-roberta-base
705941	None	xlm-roberta-base
317297	None	xlm-roberta-base
637876	Political Hate	xlm-roberta-base
198449	None	xlm-roberta-base
822721	Abusive	xlm-roberta-base
347419	None	xlm-roberta-base
503146	None	xlm-roberta-base
601962	Profane	xlm-roberta-base
847061	Profane	xlm-roberta-base
449847	None	xlm-roberta-base
266272	None	xlm-roberta-base
579593	Abusive	xlm-roberta-base
696370	None	xlm-roberta-base
282600	Religious Hate	xlm-roberta-base
901656	None	xlm-roberta-base
348015	None	xlm-roberta-base
436616	None	xlm-roberta-base
257730	Political Hate	xlm-roberta-base
662170	None	xlm-roberta-base
385756	Abusive	xlm-roberta-base
359726	None	xlm-roberta-base
660956	None	xlm-roberta-base
767839	None	xlm-roberta-base
104694	None	xlm-roberta-base
939708	Abusive	xlm-roberta-base
918343	None	xlm-roberta-base
169088	None	xlm-roberta-base
559219	Political Hate	xlm-roberta-base
313940	Profane	xlm-roberta-base
156518	Abusive	xlm-roberta-base
475465	None	xlm-roberta-base
796521	None	xlm-roberta-base
340667	None	xlm-roberta-base
871730	None	xlm-roberta-base
526989	None	xlm-roberta-base
2000	Profane	xlm-roberta-base
770360	None	xlm-roberta-base
97016	None	xlm-roberta-base
759827	None	xlm-roberta-base
121027	None	xlm-roberta-base
398334	None	xlm-roberta-base
88547	Abusive	xlm-roberta-base
388063	Abusive	xlm-roberta-base
584267	None	xlm-roberta-base
199146	None	xlm-roberta-base
862801	None	xlm-roberta-base
663203	Political Hate	xlm-roberta-base
384078	None	xlm-roberta-base
674707	None	xlm-roberta-base
248801	None	xlm-roberta-base
434904	None	xlm-roberta-base
892832	Political Hate	xlm-roberta-base
849635	None	xlm-roberta-base
357655	None	xlm-roberta-base
38822	None	xlm-roberta-base
15868	None	xlm-roberta-base
92875	None	xlm-roberta-base
881948	None	xlm-roberta-base
930602	None	xlm-roberta-base
297212	None	xlm-roberta-base
720687	None	xlm-roberta-base
129760	None	xlm-roberta-base
195054	Political Hate	xlm-roberta-base
109394	None	xlm-roberta-base
869427	None	xlm-roberta-base
916439	Profane	xlm-roberta-base
137360	None	xlm-roberta-base
617422	None	xlm-roberta-base
78119	Abusive	xlm-roberta-base
723502	None	xlm-roberta-base
478562	Abusive	xlm-roberta-base
65211	None	xlm-roberta-base
509559	Abusive	xlm-roberta-base
326033	Profane	xlm-roberta-base
863542	Political Hate	xlm-roberta-base
700913	Political Hate	xlm-roberta-base
674516	Abusive	xlm-roberta-base
559600	Political Hate	xlm-roberta-base
503290	Abusive	xlm-roberta-base
896878	None	xlm-roberta-base
134107	None	xlm-roberta-base
249718	None	xlm-roberta-base
163349	None	xlm-roberta-base
401513	None	xlm-roberta-base
650595	Abusive	xlm-roberta-base
752284	None	xlm-roberta-base
865890	Abusive	xlm-roberta-base
186435	None	xlm-roberta-base
373339	Abusive	xlm-roberta-base
286709	None	xlm-roberta-base
643016	None	xlm-roberta-base
27134	None	xlm-roberta-base
593062	None	xlm-roberta-base
676443	None	xlm-roberta-base
614707	None	xlm-roberta-base
61510	Abusive	xlm-roberta-base
153559	None	xlm-roberta-base
433441	None	xlm-roberta-base
216305	Political Hate	xlm-roberta-base
910124	None	xlm-roberta-base
620809	Abusive	xlm-roberta-base
932421	Abusive	xlm-roberta-base
425270	Profane	xlm-roberta-base
273781	None	xlm-roberta-base
187613	Political Hate	xlm-roberta-base
124364	None	xlm-roberta-base
877298	Abusive	xlm-roberta-base
605600	Abusive	xlm-roberta-base
349142	None	xlm-roberta-base
780477	None	xlm-roberta-base
850714	Abusive	xlm-roberta-base
182549	Political Hate	xlm-roberta-base
591436	None	xlm-roberta-base
532973	Religious Hate	xlm-roberta-base
254837	Abusive	xlm-roberta-base
570134	None	xlm-roberta-base
600873	Abusive	xlm-roberta-base
897692	Abusive	xlm-roberta-base
145602	None	xlm-roberta-base
674074	Political Hate	xlm-roberta-base
617154	Abusive	xlm-roberta-base
131424	Sexism	xlm-roberta-base
863095	None	xlm-roberta-base
753046	Political Hate	xlm-roberta-base
889442	None	xlm-roberta-base
290088	Political Hate	xlm-roberta-base
158006	None	xlm-roberta-base
915317	None	xlm-roberta-base
928884	Profane	xlm-roberta-base
845497	Political Hate	xlm-roberta-base
337012	None	xlm-roberta-base
806329	Political Hate	xlm-roberta-base
513110	Profane	xlm-roberta-base
313334	Sexism	xlm-roberta-base
843096	Profane	xlm-roberta-base
406040	None	xlm-roberta-base
436473	Abusive	xlm-roberta-base
864150	None	xlm-roberta-base
307617	Abusive	xlm-roberta-base
486690	None	xlm-roberta-base
197326	Political Hate	xlm-roberta-base
295541	Political Hate	xlm-roberta-base
264754	None	xlm-roberta-base
214178	None	xlm-roberta-base
288143	None	xlm-roberta-base
77822	Profane	xlm-roberta-base
659471	None	xlm-roberta-base
441154	Religious Hate	xlm-roberta-base
304049	Political Hate	xlm-roberta-base
635950	None	xlm-roberta-base
863812	Profane	xlm-roberta-base
642147	None	xlm-roberta-base
206032	Political Hate	xlm-roberta-base
936269	None	xlm-roberta-base
87245	None	xlm-roberta-base
831967	Political Hate	xlm-roberta-base
773650	None	xlm-roberta-base
578805	Profane	xlm-roberta-base
54423	None	xlm-roberta-base
187408	None	xlm-roberta-base
446182	Abusive	xlm-roberta-base
240952	Abusive	xlm-roberta-base
609430	None	xlm-roberta-base
32107	None	xlm-roberta-base
257935	None	xlm-roberta-base
823899	None	xlm-roberta-base
685145	None	xlm-roberta-base
398331	None	xlm-roberta-base
153024	None	xlm-roberta-base
175531	Profane	xlm-roberta-base
446560	Profane	xlm-roberta-base
418942	None	xlm-roberta-base
594047	Abusive	xlm-roberta-base
542787	None	xlm-roberta-base
506353	Political Hate	xlm-roberta-base
841821	None	xlm-roberta-base
427816	Political Hate	xlm-roberta-base
186081	Political Hate	xlm-roberta-base
63181	None	xlm-roberta-base
474439	None	xlm-roberta-base
266781	Religious Hate	xlm-roberta-base
863333	None	xlm-roberta-base
99308	None	xlm-roberta-base
411516	Abusive	xlm-roberta-base
917711	None	xlm-roberta-base
297791	None	xlm-roberta-base
837511	Abusive	xlm-roberta-base
516611	None	xlm-roberta-base
361540	None	xlm-roberta-base
289632	None	xlm-roberta-base
557898	Abusive	xlm-roberta-base
478098	None	xlm-roberta-base
219774	None	xlm-roberta-base
639571	Abusive	xlm-roberta-base
458029	Profane	xlm-roberta-base
26006	Profane	xlm-roberta-base
615341	None	xlm-roberta-base
365272	Abusive	xlm-roberta-base
446152	Profane	xlm-roberta-base
924516	None	xlm-roberta-base
912732	None	xlm-roberta-base
3376	None	xlm-roberta-base
873206	None	xlm-roberta-base
147620	Abusive	xlm-roberta-base
48729	None	xlm-roberta-base
118706	Abusive	xlm-roberta-base
496287	None	xlm-roberta-base
633278	None	xlm-roberta-base
556423	None	xlm-roberta-base
192902	None	xlm-roberta-base
750879	None	xlm-roberta-base
715529	None	xlm-roberta-base
134711	Abusive	xlm-roberta-base
660107	None	xlm-roberta-base
437345	None	xlm-roberta-base
214891	Political Hate	xlm-roberta-base
900908	Abusive	xlm-roberta-base
763719	None	xlm-roberta-base
315444	Sexism	xlm-roberta-base
455707	None	xlm-roberta-base
290653	None	xlm-roberta-base
691850	None	xlm-roberta-base
318941	Abusive	xlm-roberta-base
182737	Political Hate	xlm-roberta-base
285028	Political Hate	xlm-roberta-base
904223	None	xlm-roberta-base
291039	None	xlm-roberta-base
645637	None	xlm-roberta-base
328958	None	xlm-roberta-base
168539	None	xlm-roberta-base
375694	None	xlm-roberta-base
501348	Abusive	xlm-roberta-base
30143	None	xlm-roberta-base
565055	None	xlm-roberta-base
481211	None	xlm-roberta-base
8371	None	xlm-roberta-base
757645	None	xlm-roberta-base
738411	Abusive	xlm-roberta-base
767666	None	xlm-roberta-base
261763	None	xlm-roberta-base
351660	Profane	xlm-roberta-base
476158	Political Hate	xlm-roberta-base
865803	None	xlm-roberta-base
111001	Political Hate	xlm-roberta-base
61880	Abusive	xlm-roberta-base
530551	None	xlm-roberta-base
583453	None	xlm-roberta-base
764722	None	xlm-roberta-base
511997	None	xlm-roberta-base
884021	None	xlm-roberta-base
434129	None	xlm-roberta-base
318573	Religious Hate	xlm-roberta-base
760589	Abusive	xlm-roberta-base
804650	None	xlm-roberta-base
528897	None	xlm-roberta-base
716202	None	xlm-roberta-base
670284	None	xlm-roberta-base
869145	Abusive	xlm-roberta-base
565795	None	xlm-roberta-base
801623	None	xlm-roberta-base
553622	None	xlm-roberta-base
690373	None	xlm-roberta-base
421996	None	xlm-roberta-base
584595	None	xlm-roberta-base
790924	None	xlm-roberta-base
839704	Political Hate	xlm-roberta-base
939459	Abusive	xlm-roberta-base
533215	None	xlm-roberta-base
72989	Political Hate	xlm-roberta-base
577898	None	xlm-roberta-base
912409	None	xlm-roberta-base
53215	Profane	xlm-roberta-base
475181	None	xlm-roberta-base
220520	None	xlm-roberta-base
773174	None	xlm-roberta-base
758814	Profane	xlm-roberta-base
606304	Abusive	xlm-roberta-base
500972	None	xlm-roberta-base
685233	None	xlm-roberta-base
475996	None	xlm-roberta-base
741328	Abusive	xlm-roberta-base
236813	Abusive	xlm-roberta-base
250911	Abusive	xlm-roberta-base
184353	Abusive	xlm-roberta-base
502301	None	xlm-roberta-base
104489	Abusive	xlm-roberta-base
744914	None	xlm-roberta-base
446232	Abusive	xlm-roberta-base
481561	Abusive	xlm-roberta-base
191354	None	xlm-roberta-base
900461	None	xlm-roberta-base
415829	Abusive	xlm-roberta-base
613833	Profane	xlm-roberta-base
718306	Abusive	xlm-roberta-base
496351	Profane	xlm-roberta-base
708366	None	xlm-roberta-base
578669	None	xlm-roberta-base
487410	None	xlm-roberta-base
360171	Profane	xlm-roberta-base
97036	Profane	xlm-roberta-base
782954	None	xlm-roberta-base
881673	Profane	xlm-roberta-base
193131	Abusive	xlm-roberta-base
113089	None	xlm-roberta-base
640459	None	xlm-roberta-base
863300	Abusive	xlm-roberta-base
166765	None	xlm-roberta-base
465600	Political Hate	xlm-roberta-base
524846	None	xlm-roberta-base
377912	Political Hate	xlm-roberta-base
647030	None	xlm-roberta-base
389642	Abusive	xlm-roberta-base
838786	Abusive	xlm-roberta-base
683189	None	xlm-roberta-base
44208	Abusive	xlm-roberta-base
129258	None	xlm-roberta-base
537879	Abusive	xlm-roberta-base
828437	Political Hate	xlm-roberta-base
910625	Abusive	xlm-roberta-base
897725	None	xlm-roberta-base
129142	Abusive	xlm-roberta-base
520734	None	xlm-roberta-base
274405	Abusive	xlm-roberta-base
187223	Political Hate	xlm-roberta-base
679398	Profane	xlm-roberta-base
843495	None	xlm-roberta-base
888495	Abusive	xlm-roberta-base
762390	None	xlm-roberta-base
385068	None	xlm-roberta-base
668222	Abusive	xlm-roberta-base
555345	Abusive	xlm-roberta-base
427170	Abusive	xlm-roberta-base
358744	None	xlm-roberta-base
175954	None	xlm-roberta-base
685817	Sexism	xlm-roberta-base
484759	Abusive	xlm-roberta-base
395035	Political Hate	xlm-roberta-base
176114	None	xlm-roberta-base
300739	None	xlm-roberta-base
528625	None	xlm-roberta-base
511158	None	xlm-roberta-base
453505	Political Hate	xlm-roberta-base
293969	Abusive	xlm-roberta-base
647598	None	xlm-roberta-base
553699	Political Hate	xlm-roberta-base
95466	Abusive	xlm-roberta-base
